,whisper_text,llm_output_text,correct_text,whisper_wer,llm_output_wer
140, C'est très clair., its tres clar,hotel xray,1.0,1.0
141," En tel écart il fait, d'accident divine parking approved.", air france 4620 good morning radar contact maintain flight level 330,hotel echo xray taxi to juliett parking approved,0.8888888888888888,1.0
142," Hottobobble 3049, Shanta Ribut afternoon.", hapag lloyd 3049 shanghai radar afternoon,hotel bravo 3049 sion tower good afternoon,1.4,0.8333333333333334
143," Le CERN, le Hotel XRKR, continue à travers le Grand XRKR.", lufthansa 5555 zurich 13452 tschuss,and sion tower the hotel xray quebec we just continue toward the grande dixence,1.2727272727272727,2.8
144, اتوقع ان تكون هناك افرقات سيدي و اتوقع ان تكون هناك, aero lloyd 5028 climb to flight level 330,hotel xray quebec roger frequency change approved talk to you later,1.0,1.375
145," Donc au 7 Charlie, bonne question!", don't au 7 charlie bonjour,tango 7 charlie lima mike sion,1.0,1.0
146," Number two, looking after number one, off the local.", hapag lloyd 2 looking after number 1 own the local,number 2 looking out for number 1 hotel hotel,0.8888888888888888,0.7
147," Otelle coexpris, wind 230°, 6 knots, runway 25, Clétolent.", aero lloyd 5300 rhein 230 degrees 6 knots runway 25 cleared,hotel echo xray wind 230 degrees 6 knots runway 25 cleared to land,1.1111111111111112,0.5454545454545454
148," Oh, telottelibat à Novobroski, 5500 ft climbing.", hapag lloyd 5500 feet climb,hotel hotel lima november whiskey 5500 feet climbing,1.0,1.2
149," On t'a pas voulue ce qu'il a voulu, on t'a voulue, il pense que...", on t'a volu ce qu'il a voulu il pense que,hotel bravo whiskey zulu hotel sion tower report,1.0,1.0
150, Lo que hace es que se le pide los carrosos., lufthansa 8326 rhein radar identified,looking out hotel oscar delta,1.0,1.0
151, Autel Gullfalfa reporta Appendroute., aero lloyd gulf falcon report your heading,hotel golf alfa report upon route,1.5,0.8571428571428571
152," See you on tower at this constant 8-quad 2-photo, Bravo, and Bravo Papa Zulu.", see you on tauer at this constant 8.42.2 good bye bye bye bye,sion tower at departure echo 2 for turn bravo papa zulu,0.8571428571428571,0.9230769230769231
153," Et Chaisoud Roger, report crown completed.", et crossood roger report cross completed,heli charlie zulu roger report ground completed,1.0,0.6666666666666666
154,おまけでおまけで、おまけで、おまけで、おまけで、おまけで、おまけで、おまけで、おまけで、おまけで、おまけで、おまけで、おまけで、おまけで、おまけで、おまけで、おまけで、おまけで、おまけで、おまけで、おまけで、おまけで、おまけで、おまけで、おまけで、おまけで、おまけで、おまけで、おまけで、おまけで、おまけで、おまけで、おまけで、おまけで、おまけで、おまけで、おまけで、おまけで、おまけで、おまけで、おまけで、おまけで、おまけで、おまけで、おまけで、おまけで、おまけで、おまけで、おまけで、おまけで、おまけで、おまけで、おまけで、おまけで、おまけで、おまけで、おまけで、おまけで、おまけで、おまけで、おまけで、おまけで、おまけで、おまけで、おまけで、おまけで、おまけで、おまけで、おまけで、おまけで、おまけで、おまけで、おまけで、おまけで、おまけで、おまけで、おまけで、おまけで、おまけで、おまけで、おまけで、おまけで、おまけで、おまけで、おまけで、おまけで、おまけで、おまけで、おまけで、, ha,1012 runway 27 bye bye,5.0,5.0
155," Autoroute LECO X-ray, wind 270°, 5 knots, runway 25, clear to land.", autoroute le coq 1270 turn right to zurich 5 knots runway 25 cleared to land,hotel echo xray wind 270 degrees 5 knots runway 25 cleared to land,0.75,0.5333333333333333
156," Hotel Bravo Kilo EcoXA, exercise is approved.", hotel bravo kilo india contact rhein radar 132.4,hotel bravo kilo echo xray exercises is approved,1.0,0.625
157," Au télapie, papa, il m'a dit de la fréquence, dis-le, papa.", aero lloyd 1001 rhein radar identified,hotel alfa papa you may leave the frequency bye bye,1.0,1.6666666666666667
158," Autel El-Falima, éco-1, 4, 6, 7, 8, 9, 10.", aero lloyd 5556 descend to flight level 340,hotel alfa lima echo 14600 feet,1.0,1.0
159, C'est le DALT ALIMA reporté COTU, swiss air 101 alfa report zurich,hotel delta lima report echo 2,1.0,1.0
160," report base for runway 07, report 10 novembre", report base for runway 07 report 10 november,report base for runway 07 or report hotel november,0.5,0.25
161," Autre chance, Whiskey, win de 2-3 au degrés, 8 knots, runway 25, juste au top et go!", aero lloyd 532 zurich 132.4 good bye,hotel charlie whiskey wind 230 degrees 8 knots runway 25 just stop and go,0.8823529411764706,2.0
162," To byłik on tej chainze brów, a tu talew.", tobelair 101 charlie bravo rhein radar identified,frequency change approved a toute a l heure,0.8888888888888888,1.1428571428571428
163," Teleko X-ray number one, runway 25.", tagoko x ray 1 runway 25,hotel echo xray number 1 runway 25,0.8333333333333334,0.6666666666666666
164," C'est la probable passion, Grand Mélod!", swiss air 1000 good morning zurich radar identified,sierra alfa papa sion ground hello,1.0,1.0
165," Take off, fairwind 268.9, on route runway 25, cleared for touch and go.", take off fair wind 268.9 on route rhein 25 cleared for touch and go,hotel echo xray wind 2609 knots runway 25 cleared for touch and go,0.6153846153846154,0.5
166, Снимаем., swiss air 1356 climb to flight level 330,touch and go runway 25 hotel echo xray,8.0,1.0
167," OXYMAT Delta, John Dunwin, runway 25.", oxy-mat delta delta john dunwin runway 25,foxtrot lima delta join downwind runway 25,1.0,0.5714285714285714
168," Schönen Domino, R2, 5, 4, 6, 7, 8, 9, 10", sun air 454678910,tourning downwind runway 25 foxtrot lima delta,1.0,2.3333333333333335
169, Режим на пол., roger mode on full,mosquito 60 echo ready to check,2.0,1.5
170, Et trouvez-vous au fur et à mesure le 15m00, et traverse zurich and at a moment 1500,it was for mosquito 15 bravo,1.0,1.0
171," Yes, Mosquito 15, Yes, Mosquito 15, are you turning this now?", yes mosquito 15 are you turning now,yes mosquito 15 bravo are you turning base now,0.7272727272727273,0.2857142857142857
172, At the sonic bay is now almost due to 12 wobble., aero lloyd 600 is now own your own 127.3,turning base now mosquito 15 bravo,0.9090909090909091,0.8888888888888888
173," Ceregaufkilo stopp, please, all position, sorry, sir, all position, Kuliba.", mercury 600 kilo st prex please all position sorry sir all position kilo bravo,sie sierra golf kilo stop please hold position sorry sir hold position call you back,1.5,0.7142857142857143
174," En termes de repoussant le 4000ft, le gauche est dans le wind.", air france 4000 feet left turn direct to st prex,yes we are approaching 2000 feet left downwind,1.0,1.0
175," Nächste Rheinland 25, Hotel Charlie Julius.", netherlands air force 25 hotel charlie julius,next final 25 hotel charlie juliett,1.0,0.5714285714285714
176," Bekannteion Tower, Naftega, established.", beklund 1000 turn now zurich established,sion tower afternoon established,1.0,0.8333333333333334
177," Now check out 511 Tower, head again, hip-hop, going around.", now check out 5111 tschuss good bye have a nice flight,nav checker 511 tower hello again report going around,0.8,1.0
178," L'Oxivation Tutu Hotel, si on bonjour.", lufthansa 8300 tschuss bonjour,luxor 22 hotel sion bonjour,1.0,1.0
179, static action number one report final, st prex air 1 report final,hotel echo xray number 1 report final,0.6666666666666666,0.6666666666666666
180," Number one in front of us, I know that's a pretty quick space.", hapag lloyd 1001 own speed,number 1 report final hotel echo xray,1.0,1.4
181," D'accord, il sera de route 1. Interaction, il est pas de bravo, on reprends ça à l'île.", hapag lloyd 1000 rhein radar identified,hotel echo xray roger taxi holding point bravo and report ready,1.0,1.8333333333333333
182, The Trident or a plan of vacation?, tag transwede 1324 good morning,roger did you do a planification,1.0,1.2
183," The number you're about to get is on the next call. Walk to 5,400.", tag netherlands 10002 call back to 5400,hotel bravo golf kilo echo 14000 feet,1.0,1.0
184, Le pilot est en train de continuer de chindre et de reposer., lufthansa 8366 is in transit continue climb and descend,golf kilo thank you continue descend report echo 2,1.0,1.0
185, Dann checken wir auf das Auto an den Dann check out the pipeline in the door of climbing., delta charlie check on the autobahn to the dann check out the pipeline in the door of climbing,nav checker 511 go around climbing 57000 feet,1.0,1.0
186," After I crew 5.1, you're welcome. What's the next profile?", after i climb to 5100 what s the next step,nav checker 511 roger what is next profile,0.9,0.8
187, The challenge is that we have the traffic in place., tag zurich 1324 good morning,heli charlie zulu we have the traffic in sight,0.5,1.8
188," Roger, able confirmed behind?", roger able confirmed bye,roger able confirm behind,0.75,0.5
189, On va te faire le pas pas mal et c'est pour dormir une renaitou faille., on va te faire le pas pas mal et c'est pour dormir une renault faille,hotel papa mike report downwind runway 25,1.0,1.0
190," Ich bin der Tümmerschein, hauptsächlich.", i am delta tschu 100 hauptstaffel,roger downwind 25 hotel papa mike,1.2,1.0
191," Roger, on t'aille le Foxtrot de Kilo, reporte WISKI, QNH 1023.", roger on taille le foxtrot de kilo report zurich 1023,roger hotel foxtrot kilo report whiskey qnh 1023,1.0,0.6
192," Hotel Golf Kilo, you're making a freaking tip, bye bye.", hotel golf kilo you are making a fucking turn bye bye,hotel golf kilo you may leave frequency bye bye,0.9,0.45454545454545453
193," M213 taxi 2, parking is approved.", meridiana 213 taxi to parking is approved,tango 213 taxi to parking is approved,0.6666666666666666,0.14285714285714285
194," 3426, joining right hand on wind runway 25, grass.", sabena 3426 joining right hand on wien 2506 tschuss,3426 joining right hand downwind runway 25 grass,0.5555555555555556,0.5555555555555556
195," 3,4,2,6,2,5,0°,1,2 knots, grass 2,5, landing on its head", sabena 3426250 degrees 12 knots rhein 25025 good day,3426250 degrees 12 knots grass 25 landing on discretion,0.875,0.6666666666666666
196," That's my discretion, 3, 4, 3, 2, 1.", that s my discretion 34321,landing on my discretion 3426,1.0,0.6
197," Сыгена, сию, три браса или это не...", swiss air 1342 zurich radar identified,say again can you 3 by 5 heli hotel yankee,1.4285714285714286,1.6666666666666667
198," Helio, Telianchi, G1 017, report Hotel Echo or a Golf Echo at your discretion.", hawaiian 1017 report hotel echo or golf echo at your discretion,heli hotel yankee qnh 1017 report hotel echo or golf echo at your discretion,0.7857142857142857,0.36363636363636365
199, Wir haben ab ca. 10.000 ft., air france 4666 climb to 1000 feet,nav checker 511 reporting 100010 thousand feet,1.1666666666666667,0.8571428571428571
200," Thank you, I have checked at 511, you can contact the Geneva Delta on frequency 119.175.", thank you i have checked at 511 you can contact geneva delta on frequency 119.175,thank you nav checker 511 you can contact geneva delta on frequency 119.175,0.6875,0.26666666666666666
201," See you on November 716, Alpha Sierra, AlpineJet, ready for taxi.", see you on november 716 alfa sierra alpine jet ready for taxi,sion november 716 alfa sierra alpine jet ready for taxi,0.8181818181818182,0.25
202, ლლლლლლლლლლლლლლლლლლლლლლლლლლლლლლლლლლლლლლლლლლლლლლლლლლლლლლლლლლლლლლლლლლლლლლლლლლლლლლლლლლლლლლლლლლლლლლლლლლლლლლლლლლლლლლლლლლლლლლლლლლლლლლლლლლლლლლლლლლლლლლლლლლლლ, l,november alfa sierra taxi to holding point delta,8.0,8.0
203, Point Delta November 716 Alpha Sierra., delta delta november 716 alfa sierra,holding point november 716 alfa sierra,0.8333333333333334,0.3333333333333333
204," On va faire un jet pour 9.5, copie, line up et 9.3, 9.2, 5.", on va faire un jet pour 95 copie lune 9.3 9.25,limajet 249 lima copy line up and wait runway 25,0.8571428571428571,1.0
205," On est à PNW 25, lien avec la du lait.", on est à pnw 25 rhein with the delta,line up and wait 25 lima xray juliett,1.0,0.8888888888888888
206," En télécoil frère, reportez qu'on a renait à 5, QNH 1017.", air france 5552 report to rhein 1017,hotel echo xray report echo 1 runway 25 qnh 1017,1.0,1.1428571428571428
207," Ten H1017, runway 2-5, will go o telekoicję.", tag 1017 runway 25 will go to trasadingen,qnh 1017 runway 25 wilco hotel echo xray,0.875,0.625
208," Very close, stay final, 25, profession closed.", very close stay final 2500 good bye,hotel echo xray final 25 for touch and go,1.2857142857142858,1.1428571428571428
209," Yeah, we'll fix that. We expect to do this.", yeah we ll fix that we expect to do this,vista jet 467 we expect to descend,0.7777777777777778,0.7
210," Ramor Gold Papa, Rhythma Correct, report for taxi.", roger german air force 3501 rhein radar correct report for taxi,november golf papa read back correct report for taxi,0.875,0.6363636363636364
211," Sehr kurz, sehr schnell, 254, dazwischen.", swiss air 4254 descend to flight level 330,hotel echo xray final 25 for touch and go,1.5,1.125
212, حسناً لك, hapag lloyd 5555 good morning,hotel papa mike perfect thank you very much,4.0,1.6
213, अच्टा दादा नाई, aero lloyd 836 descend to flight level 330,thank you very much hotel papa mike,2.3333333333333335,1.0
214," Bonjour, c'est par vos kilos et tes chutes.", bonjour c'est par vos kilos et tes chutes,sion ground bonjour hotel bravo kilo xray,1.0,1.0
215," Bonne journée, monsieur, reporte ECO-1, runway 25, QNH-1, 019.", bonjour monsieur report echo 1 runway 25019,hotel bravo papa golf bravo bonjour monsieur report echo 1 runway 25 qnh 1019,1.4444444444444444,1.1428571428571428
