,whisper_text,llm_output_text,correct_text,whisper_wer,llm_output_wer
131, ieru ireu 4 sorgai level 432 bapapas vienk 1900 par vi흨a 5 ras, air france 472 rhein level 432 bap bap pasa 1900 paris 5 radar,radar dobre odpoledne sky travel 432 papa passing 19 hundred climbing to 5000,0.9230769230769231,0.9230769230769231
132, Skyro 432 papa dobera b큰da nebara harida ar identifiedi kl훮 vlaidluvam 16, sky roger 432 papa dobera baroda identified kl flight level 310,sky travel 432 papa dobre odpoledne praha radar identified climb flight level 160,0.9166666666666666,0.6363636363636364
133,kl훮du valero 16 ores k훮du 4432 pa pa, klm duo 16 ores klm 4432 paris paris,climb to flight level 160 sky travel 432 papa,1.125,1.125
134, there is a car in the way to rote  reiko, tarom 3000 rhein radar identified,via charlie zulu hotel echo,1.0,1.0
135, 蘿蘭邏 剌蘿纜 ? ? ? ? ? ? ? ? ?, roland 100 radar contact zurich 13452,heli charlie zulu next report zulu 1 local traffic helicopter on hook mission over chalet,1.3636363636363635,2.5
136, hotel frasatviktoskark echo 1 at 6000 feet, hotel frasad tschuss st prex echo 1 at 6000 feet,hotel foxtrot oscar echo 1 at 6000 feet,0.2857142857142857,0.4
137, fox oscar report echo 24 and 825, fox oscar report echo 24825,foxtrot oscar report echo 2 for runway 25,0.7142857142857143,1.0
138,2 bravo sierra to the left taxi with, 2 bravo sierra to the left taxi with,2 bravo sierra to the left taxi with,0.0,0.0
139, Tu par xtraik ovo r훮m, tupolev xtra 800 rhein,hotel hotel xray go around,1.0,1.25
140, tur iksai, tarom 321,hotel xray,1.0,1.0
141,tax to gvm parking approved, tag zurich 1324 good morning,hotel echo xray taxi to juliett parking approved,1.0,1.6
142,hotel bravo 3049 short tower good afternoon, hotel bravo 3049 short turn good afternoon,hotel bravo 3049 sion tower good afternoon,0.14285714285714285,0.2857142857142857
143,and the sierra paro  the hotel, and sierra paro hotel,and sion tower the hotel xray quebec we just continue toward the grande dixence,1.8333333333333333,3.0
144, Ko tavis s훮k iemair ko캠a afrika siiet siena provstu tu lita, korean air 8500 contact zurich 134.57 tschuss,hotel xray quebec roger frequency change approved talk to you later,1.0,1.5714285714285714
145,tango 77 charlie o mike  tschu, tag 77 charlie o mike tschuss,tango 7 charlie lima mike sion,0.5,0.6666666666666666
146,november 2 looking after number 1 of the local, november 2 looking after number 1 of the local,number 2 looking out for number 1 hotel hotel,0.6666666666666666,0.6666666666666666
147,hotel echo xray wind 230 degrees 6 knots from way 25 cleared to land, hotel echo x ray wind 230 degrees 6 knots from way 25 cleared to land,hotel echo xray wind 230 degrees 6 knots runway 25 cleared to land,0.14285714285714285,0.26666666666666666
148, o  telo tiliva november oski 5500 feet climb, o tello tulivia november oskar 5500 feet climb,hotel hotel lima november whiskey 5500 feet climbing,0.625,0.625
149, alta  bravo whiskey zulu hotel st avon he  port, alitalia bravo whiskey zulu hotel st prex oster,hotel bravo whiskey zulu hotel sion tower report,0.5555555555555556,0.5
150, lukas forten oscar oscar, lufthansa 4002 oscar oscar,looking out hotel oscar delta,1.0,1.0
151,hotel golf alfa report up on route, hotel golf alfa report your heading,hotel golf alfa report upon route,0.2857142857142857,0.3333333333333333
152, Pauti jau par ar ietis par sena ko tviu ko to bravo svarbu papa zulu, paultau jau par air india par sena ko tuli ko to bravo sierra papa zulu,sion tower at departure echo 2 for turn bravo papa zulu,0.8,0.8
153,bich air 0 roger report kronen completed, belgian air 0 roger report completed,heli charlie zulu roger report ground completed,0.5714285714285714,0.6666666666666666
154, Rai 0121927 bye bye, air italy 121927 bye bye,1012 runway 27 bye bye,0.75,0.6
155,hotel echo xray wind 270 degrees 5 no turn way 25 cleared to land, hotel echo x ray wind 270 degrees 5 no turn way 25 cleared to land,hotel echo xray wind 270 degrees 5 knots runway 25 cleared to land,0.21428571428571427,0.3333333333333333
156,hotel bravo kilo echo excercise is approved, hotel bravo kilo echo exercise is approved,hotel bravo kilo echo xray exercises is approved,0.2857142857142857,0.2857142857142857
157,hotel alfa bye bye you made this a frequency bye bye, hotel alfa bye bye you made this frequency bye bye,hotel alfa papa you may leave the frequency bye bye,0.45454545454545453,0.5
158,hotel el salima echo 148 6 o m ll si, hotel el salvador echo 1486 o malmo,hotel alfa lima echo 14600 feet,0.8,0.7142857142857143
159, till delta lima report echo 2, tulsa delta lima report echo 2,hotel delta lima report echo 2,0.16666666666666666,0.16666666666666666
160,report base france 07 o report until november, report base france 07 o report until november,report base for runway 07 or report hotel november,0.5,0.5
161,hotel sierra whiskey wind 238 knots turn right to 5 just stop and go, hotel sierra whiskey 138 knots turn right to 5 just stop and go,hotel charlie whiskey wind 230 degrees 8 knots runway 25 just stop and go,0.5,0.6153846153846154
162, we can change the proof o totale, swiss air 4866 climb to flight level 330,frequency change approved a toute a l heure,1.1428571428571428,1.0
163,alitalia coexact number 1125, alitalia contact zurich 125,hotel echo xray number 1 runway 25,1.5,1.75
164, ala papa passeongen ramello, alitalia 4552 passegger rhein radar,sierra alfa papa sion ground hello,1.25,1.2
165, alay karlsruhe wind 268.9 turn way to 5 good for tag tango, alitalia 4912 rhein radar 2689 turn right to 5 good bye tag tango,hotel echo xray wind 2609 knots runway 25 cleared for touch and go,1.0,1.0
166, Pieta iem휆r vairies ufairies m휆r카k vai, pietta air 107 zurich 1345 good bye,touch and go runway 25 hotel echo xray,1.3333333333333333,1.1428571428571428
167,roxlima delta adjunta and wind runway 25, roxlima delta alfa rhein radar 132.4,foxtrot lima delta join downwind runway 25,0.7142857142857143,1.0
168,kl rambi indanwede 254 kurssimme delta, kl rhein radar identified descend to flight level 250,tourning downwind runway 25 foxtrot lima delta,1.0,1.0
169,moskito 60 echo ready to change, mercury 60 echo ready to change heading,mosquito 60 echo ready to check,0.3333333333333333,0.42857142857142855
170,air trusset for rhein whiskey 215 bravo, air truss set for rhein whiskey 215 bravo,it was for mosquito 15 bravo,0.7142857142857143,0.75
171, yes muskieto 15 bravo are you turning way now, yes moscato 15 bravo are you turning back now,yes mosquito 15 bravo are you turning base now,0.2222222222222222,0.2222222222222222
172, Es tur tik b휆rs nav puskieto 1 reims bravo, st prex tik belgian air force 1 reims bravo,turning base now mosquito 15 bravo,0.8888888888888888,0.8888888888888888
173,affirm sierra golf kilo stop please own position sorry sir own position could you back, affirm sierra golf kilo stop please own position sorry sir own position could you back,sie sierra golf kilo stop please hold position sorry sir hold position call you back,0.26666666666666666,0.26666666666666666
174,air bergina 4000 feet left non wind, air berlin 4000 feet left non wind,yes we are approaching 2000 feet left downwind,1.0,1.0
175, Nextrino 25 hotel charbi juliet, nextair 25 hotel charlie juliet,next final 25 hotel charlie juliett,0.8,0.6
176,and see you on tower nafdika is established, and see you on trasadingen is established,sion tower afternoon established,0.75,0.8571428571428571
177,merch air 511 tower hello again report going around, merair 511 tschuss zurich 1346 good bye,nav checker 511 tower hello again report going around,0.2222222222222222,1.1428571428571428
178,lux aviation 22 hotel sian bonjour, lux aviation 22 hotel sien bonjour,luxor 22 hotel sion bonjour,0.5,0.5
179, Stelika xtr훮 number 1 report saino, stelada xtr 1 report saino,hotel echo xray number 1 report final,0.6666666666666666,1.0
180, Naukairu 1 impa ndu rissini kvijas reik, netherlands air force 1 impa ndu rhein radar contact zurich,number 1 report final hotel echo xray,0.8571428571428571,0.9
181,hapag lloyd sfa roger  inter  tschu  ni  preng bravo  an  report feli, hapag lloyd sierra roger rhein 132.4 good bye,hotel echo xray roger taxi holding point bravo and report ready,0.75,1.25
182,roger did you do a flight notification, roger did you do a flight notification,roger did you do a planification,0.2857142857142857,0.2857142857142857
183, Posta bravo sriko ieso iegro vo sriko 5400, posta bravo sriko ieso echo kilo 5400,hotel bravo golf kilo echo 14000 feet,0.875,0.7142857142857143
184, 12 kilo thank you continue descend report echo 2, 12 kilo tschuss continue descend report echo 2,golf kilo thank you continue descend report echo 2,0.1111111111111111,0.375
185, Tad tik ar pat varm iesp휆l to rauc kliming par 14, tag tschuss air patrol 1427 climbing paris 1427,nav checker 511 go around climbing 57000 feet,1.0,0.875
186,lufthansa 511 roger what s the next profile, lufthansa 511 roger what is the next flight level,nav checker 511 roger what is next profile,0.5,0.5555555555555556
187,and the challenge that we have the traffic in sight, and the challenge that we have traffic in sight,heli charlie zulu we have the traffic in sight,0.4,0.5555555555555556
188,roger able confirm behind, roger able confirm bye bye,roger able confirm behind,0.0,0.4
189,ok lal papa  x  s  port bavrin renai 25, ok lalapa 1024 rhein radar 132.4,hotel papa mike report downwind runway 25,0.7777777777777778,1.1666666666666667
190, so downwind 15 o tera, so downwind 150 tschuss,roger downwind 25 hotel papa mike,1.0,1.25
191,roger hotel foxtrot kilo report whiskey kunish 1023, roger hotel foxtrot kilo report whiskey kilo 1023,roger hotel foxtrot kilo report whiskey qnh 1023,0.125,0.125
192,hotel golf kilo you are mainly frequency bye bye, hotel golf kilo you are cleared frequency bye bye,hotel golf kilo you may leave frequency bye bye,0.2222222222222222,0.2222222222222222
193,air malta 233 taxi to parking is approved, air malta 233 taxi to parking is approved,tango 213 taxi to parking is approved,0.375,0.375
194, 3426 joiningen right hand on wind runway 25 gras, sabena 3426 rhein radar on 132.4,3426 joining right hand downwind runway 25 grass,0.4444444444444444,1.3333333333333333
195, 3426 say 250 degrees 120 degrees grass 25 landing on the fresh, sabena 3426 say 250 degrees 120 degrees trasadingen 250025 rhein 2502,3426250 degrees 12 knots grass 25 landing on discretion,0.5833333333333334,1.0
196, Ja m휆s m휆s ir visp훮r ir visp훮r ir visp훮r ir visp훮r ir visp훮r ir visp훮r ir visp훮r ir visp훮r ir visp훮r ir visp훮r ir visp훮r ir visp훮r ir visp훮r ir visp훮r ir visp훮r ir visp훮r ir visp훮r ir visp훮r ir visp훮r ir visp훮r ir visp훮r ir visp훮r ir visp훮r ir visp훮r ir visp훮r ir visp훮r ir visp훮r ir visp훮r ir visp훮r ir visp훮r ir visp훮r ir visp훮r ir visp훮r ir visp훮r ir visp훮r ir visp훮r ir visp훮r ir visp훮r ir visp훮r ir visp훮r ir visp훮r ir visp훮r ir visp훮r ir visp훮r ir visp훮r ir visp훮r ir visp훮r ir visp훮r ir visp훮r ir visp훮r ir visp훮r ir visp훮r ir visp훮r ir visp훮r irp훮 ir visp훮r irp훮 ir visp훮r irp훮 ir visp훮r irp훮 ir visp훮r irp훮 ir visp훮r irp훮 ir visp훮r irp훮 irp훮 ir visp훮r irp훮 irp훮 ir visp훮r irp훮 irp훮 ir visp훮r irp훮 irp훮 ir visp훮 ir visp훮r irp훮 irp훮 irp훮 ir visp훮 irp훮 ir visp훮r irp훮 irp훮 irp훮 irp훮 irp훮 irp훮 irp훮 irp훮 irp훮 irp훮 irp훮 irp훮 irp훮 irp훮 irp훮 irp훮 irp, jet,landing on my discretion 3426,1.0,5.0
197, Taga ir tur jau 3x5 ieri ietena, tag air turbo jet 355 rhein radar identified,say again can you 3 by 5 heli hotel yankee,1.4285714285714286,1.25
198,heli hotel yankee genege 1017 report hotel echo or golf echo due discretion, hapag lloyd 517 report hotel echo or golf echo due discretion,heli hotel yankee qnh 1017 report hotel echo or golf echo at your discretion,0.23076923076923078,0.6363636363636364
199, Naptika 511 pro tikt 1000 es par 10000 s카t, napa 511 proceed turn right 1000 es pas du 1000,nav checker 511 reporting 100010 thousand feet,1.0,1.0
200,thank you now check air 511 you can contact geneva delta on frequency 119.175, thank you now check air 511 you can contact geneva on frequency 119.175,thank you nav checker 511 you can contact geneva delta on frequency 119.175,0.21428571428571427,0.3076923076923077
201,see you on november 716 alfa sierra alpine jet ready for taxi, see you on november 716 alfa sierra alpine jet ready for taxi,sion november 716 alfa sierra alpine jet ready for taxi,0.25,0.25
202,air merfa sierra taxi touring point delta, air malta sierra taxi to trasadingen point delta,november alfa sierra taxi to holding point delta,0.5714285714285714,0.375
203,18 point thousand november 716 alfa tierra, 1800 november 716 alfa tango,holding point november 716 alfa sierra,0.42857142857142855,0.6
204,air malta 249 lima copy line up and wait runway 25, air malta 249 lima copy lombardia radar identified,limajet 249 lima copy line up and wait runway 25,0.18181818181818182,1.0
205,i end up in way 25 lin  rickshall juliett, india 252 rhein radar juliet,line up and wait 25 lima xray juliett,0.6666666666666666,1.6
206,hotel echo 833 report echo 1 runway 25 qunage 1017, hotel echo 833 report echo 1 runway 25017,hotel echo xray report echo 1 runway 25 qnh 1017,0.2,0.5
207, Tienic 1017 rana 25 will go hoteli koicu, tag nica 1017 rhein 25 will go hoteli kocher,qnh 1017 runway 25 wilco hotel echo xray,0.75,0.7777777777777778
208,delta coast bay final 25 for the checkro, delta cost air baye final 250 for the check ride,hotel echo xray final 25 for touch and go,0.75,0.8
209,yeah 267 re  expect to do the same, yes 267 rhein expect to do the same,vista jet 467 we expect to descend,0.875,0.875
210,lufam  rhein meren  golf papa read back correct report for taxi, lufthansa rhein meren golf papa read back correct report for taxi,november golf papa read back correct report for taxi,0.2727272727272727,0.2727272727272727
211,alitalia quick 300254 tschu and go, alitalia quick 300254 tschuss and go,hotel echo xray final 25 for touch and go,1.1666666666666667,1.1666666666666667
212, hotel papa vair iek  perfect thank you very much, hotel papa vatican 109 good bye thank you very much,hotel papa mike perfect thank you very much,0.2222222222222222,0.4
213, bye bye bye bye bye bye bye bye bye bye bye bye bye bye bye bye bye bye bye bye bye bye bye bye bye bye bye bye bye bye bye bye bye bye bye bye bye bye bye bye bye bye bye bye bye bye bye bye bye bye bye bye bye bye bye bye bye bye bye bye bye bye bye bye bye bye bye bye bye bye bye bye bye bye bye bye bye bye bye bye bye bye bye bye bye bye bye bye bye bye bye bye bye bye bye bye bye bye bye bye bye bye bye bye bye bye bye bye bye bye bye bye bye bye bye bye bye bye bye bye bye bye bye bye bye bye bye bye bye bye bye bye bye bye bye bye bye bye bye bye bye bye bye bye bye bye bye bye bye bye bye bye bye bye bye bye bye bye bye bye bye bye bye bye bye bye bye bye bye bye bye bye bye bye bye bye bye bye bye bye bye bye bye bye bye bye bye bye bye bye bye bye bye bye bye bye bye bye bye bye bye bye bye bye bye bye bye bye bye bye bye bye bye bye bye bye bye bye bye bye bye bye bye bye bye bye bye bye bye bye bye bye bye bye bye bye bye bye bye bye bye bye bye bye bye bye bye bye bye bye bye bye bye bye bye bye bye bye bye bye bye bye bye bye bye bye bye bye bye bye bye bye bye bye bye bye bye bye bye bye bye bye bye bye bye bye bye bye bye bye bye bye bye bye bye bye bye bye bye bye bye bye bye bye bye bye bye bye bye bye bye bye bye bye bye bye bye bye bye bye bye bye bye bye bye bye bye bye bye bye bye bye bye bye bye bye bye bye bye bye bye bye bye bye bye bye bye bye bye bye bye bye bye bye bye bye bye bye bye bye bye bye bye bye bye bye bye bye bye bye bye bye bye bye bye bye bye bye bye bye bye bye bye bye bye bye bye bye bye bye bye bye bye bye bye bye bye bye bye bye bye bye bye bye bye bye bye bye bye bye bye bye bye bye bye bye bye bye bye bye bye bye bye bye bye bye bye bye bye bye bye bye bye bye bye bye bye bye bye bye bye bye bye bye, by,thank you very much hotel papa mike,1.0,7.0
