file,whisper_text,correct_text
atcosim_train303.wav,egypt air 884 is identified,egypt air 884 is identified
atcosim_train304.wav,britannia 306 alfa contact rhein radar 132.4,britannia 306 alfa contact rhein radar 132.4
atcosim_train305.wav,swiss air 9359 descend now flight level 330 descend at 2000 feet per minute or more,swiss air 9359 descend now flight level 330 descend at 2000 feet per minute or more
atcosim_train306.wav,delta charlie india november alfa is identified climb flight level 270 report your heading,delta charlie india november alfa is identified climb flight level 270 report your heading
atcosim_train307.wav,roger delta november alfa maintain heading after passing neckar,roger delta november alfa maintain heading after passing neckar
atcosim_train308.wav,alitalia 135 is identified,alitalia 135 is identified
atcosim_train309.wav,tun air 4802 is identified,tun air 4802 is identified
atcosim_train310.wav,sunwing 5214 is in radar contact,sunwing 5214 is in radar contact
atcosim_train311.wav,alitalia 135 descend to flight level 290,alitalia 135 descend to flight level 290
atcosim_train312.wav,sunwing 5212 is identified,sunwing 5212 is identified
atcosim_train313.wav,meridiana 6952 contact zurich he is gone already,meridiana 6952 contact zurich he is gone already
atcosim_train314.wav,delta mike echo maintain heading report your heading to zurich contact zurich 134.6,delta mike echo maintain heading report your heading to zurich contact zurich 134.6
atcosim_train315.wav,scandinavian 617 contact zurich radar 134.6,scandinavian 617 contact zurich radar 134.6
atcosim_train316.wav,alitalia 150 contact rhein radar 127.37,alitalia 150 contact rhein radar 127.37
atcosim_train317.wav,alitalia 369 is identified,alitalia 369 is identified
atcosim_train318.wav,malaysian 4 contact rhein 127.37,malaysian 4 contact rhein 127.37
atcosim_train319.wav,nato 10 same freq rhein radar 127.37,nato 10 same freq rhein radar 127.37
atcosim_train320.wav,and gulf air 005 likewise rhein 127.37,and gulf air 005 likewise rhein 127.37
atcosim_train321.wav,merair 6944 climb to flight level 290,merair 6944 climb to flight level 290
atcosim_train322.wav,swiss air s  9359 kontekt rhein radar 132.4,swiss air s  9359 contact rhein radar 132.4
atcosim_train323.wav,lufthansa 5217 rhein radar 132.4,lufthansa 5217 rhein radar 132.4
atcosim_train324.wav,alitalia 291 contact zurich 134.6,alitalia 291 contact zurich 134.6
atcosim_train325.wav,egypt air 884 contact rhein radar 132.4,egypt air 884 contact rhein radar 132.4
atcosim_train326.wav,air algerie 2073 is identified fly heading 185 climb to flight level 270,air algerie 2073 is identified fly heading 185 climb to flight level 270
atcosim_train327.wav,delta india bravo echo charlie is identified,delta india bravo echo charlie is identified
atcosim_train328.wav, kalling rhein last say again,calling rhein last say again
atcosim_train329.wav,6952 you should have contacted zurich already 134.6,6952 you should have contacted zurich already 134.6
atcosim_train330.wav,alitalia 369 descend now to flight level 290 descend at 1000 feet per minute or more,alitalia 369 descend now to flight level 290 descend at 1000 feet per minute or more
atcosim_train331.wav,yeah that s ok i just need a thousand feet a minute,yeah that s ok i just need a thousand feet a minute
atcosim_train332.wav,merair 6944 contact zurich 134.6,merair 6944 contact zurich 134.6
atcosim_train333.wav,delta november alfa fly heading 175,delta november alfa fly heading 175
atcosim_train334.wav,aero lloyd 562 is identified climb to flight level 290 proceed direct to trasadingen,aero lloyd 562 is identified climb to flight level 290 proceed direct to trasadingen
atcosim_train335.wav,lufthansa 4219 is identified proceed direct to delta kilo bravo,lufthansa 4219 is identified proceed direct to delta kilo bravo
atcosim_train336.wav,alitalia 369 turn now right direct to tango romeo alfa,alitalia 369 turn now right direct to tango romeo alfa
atcosim_train337.wav,scandinavian 687 is identified,scandinavian 687 is identified
atcosim_train338.wav,alitalia 469 is identified,alitalia 469 is identified
atcosim_train339.wav,algerie 2073 turn right direct to hotel oscar charlie afterwards proceed to st prex flight planned route,algerie 2073 turn right direct to hotel oscar charlie afterwards proceed to st prex flight planned route
atcosim_train340.wav,3508 is identified climb flight level 2 f  70,3508 is identified climb flight level 2 f  70
atcosim_train341.wav,delta echo charlie turn left to delta kilo bravo,delta echo charlie turn left to delta kilo bravo
atcosim_train342.wav,delta echo charlie i m not sure whether you got it you proceed direct to dinkelsbuhl,delta echo charlie i m not sure whether you got it you proceed to dinkelsbuhl
atcosim_train343.wav,roger delta echo charlie descend to flight level 370,roger delta echo charlie descend to flight level 370
atcosim_train344.wav,alitalia 135 kontektsurich 134.6,alitalia 135 contact zurich 134.6
atcosim_train345.wav,delta,delta
atcosim_train346.wav,yes go ahead,yes go ahead
atcosim_train347.wav,lufthansa triple 30 is identified climb flight level 270,lufthansa triple 30 is identified climb flight level 270
atcosim_train348.wav,delta november alfa proceed to nah fly heading 180,delta november alfa proceed to nah fly heading 180
atcosim_train349.wav,sunwing 5212 contact zurich 134.6,sunwing 5212 contact zurich 134.6
atcosim_train350.wav,is alitalia 291 still with me,is alitalia 291 still with me
atcosim_train351.wav,sunwing 5214 contact zurich 133.4,sunwing 5214 contact zurich 133.4
atcosim_train352.wav,delta echo charlie continue descend to flight level 350,delta echo charlie continue descend to flight level 350
atcosim_train353.wav,algerie 2073 climb to flight level 280,algerie 2073 climb flight level 280
atcosim_train354.wav,scandinavian 687 turn right 15 degrees,scandinavian 687 turn right 15 degrees
atcosim_train355.wav,lufthansa 4582 is identified climb to flight level 270,lufthansa 4582 is identified climb to flight level 270
atcosim_train356.wav,lufthansa triple 30 climb to flight level 290,lufthansa triple 30 climb to flight level 290
atcosim_train357.wav,scandinavian 687 can you increase the speed by 20 knots,scandinavian 687 can you increase the speed by 20 knots
atcosim_train358.wav,thank you break alitalia 469 can you reduce your speed by 10 knots,thank you break alitalia 469 can you reduce your speed by 10 knots
atcosim_train359.wav,thank you very much,thank you very much
atcosim_train360.wav, sorry,sorry
atcosim_train361.wav,algerie 2073 climb expeditiously flight level 330,algerie 2073 climb expeditiously flight level 330
atcosim_train362.wav, alitalija 369 kontakt zurich 134.6,alitalia 369 contact zurich 134.6
atcosim_train363.wav,delta november alfa fly heading 185,delta november alfa fly heading 185
atcosim_train364.wav,tun air 4802 that is rhein radar 127.37,tun air 4802 that is rhein radar 127.37
atcosim_train365.wav,aero lloyd 562 turn right to hochwald afterwards to st prex flight planned route,aero lloyd 562 turn right to hochwald afterwards to st prex flight planned route
atcosim_train366.wav,delta echo charlie descend now flight level 290 descend at good rate,delta echo charlie descend now flight level 290 descend at good rate
atcosim_train367.wav,lufthansa 4582 climb to flight level 290,lufthansa 4582 climb to flight level 290
atcosim_train368.wav,delta echo charlie contact rhein radar 132.4,delta echo charlie contact rhein radar 132.4
atcosim_train369.wav,lufthansa 4219 rhein radar 132.4,lufthansa 4219 rhein radar 132.4
atcosim_train370.wav,merair 6944,merair 6944
atcosim_train371.wav,disregard,disregard
atcosim_train372.wav,delta november alfa maintain heading report your heading to make it milano 134.52,delta november alfa maintain heading report your heading to make it milano 134.52
atcosim_train373.wav,lufthansa 3508 contact milano 134.52 good bye,lufthansa 3508 contact milano 134.52 good bye
atcosim_train374.wav,alitalia 469 report your heading,alitalia 469 report your heading
atcosim_train375.wav,thank you,thank you
atcosim_train376.wav,scandinavian 687 fly heading 184,scandinavian 687 fly heading 184
atcosim_train377.wav,thank you very much,thank you very much
atcosim_train378.wav,good morning sabena 481 radar contact,good morning sabena 481 radar contact
atcosim_train379.wav,speed bird 156 radar contact,speed bird 156 radar contact
atcosim_train380.wav,trans avia 381 call zurich on 1346,trans avia 381 call zurich on 1346
atcosim_train381.wav,transwede 101 radar contact,transwede 101 radar contact
atcosim_train382.wav,india oscar kilo call rhein on 12737 good day,india oscar kilo call rhein on 12737 good day
atcosim_train383.wav,swiss air 9352 roger radar contact,swiss air 9352 roger radar contact
atcosim_train384.wav,lufthansa 8268 good morning climb to flight level 290,lufthansa 8268 good morning climb to flight level 290
atcosim_train385.wav,swiss air 6520 guten tag in radar contact,swiss air 6520 guten tag in radar contact
atcosim_train386.wav,swiss air 9352 continue climb to level 350,swiss air 9352 continue climb to level 350
atcosim_train387.wav,lufthansa 8268 continue present heading,lufthansa 8268 continue present heading
atcosim_train388.wav,speed bird 156 call rhein on 12737,speed bird 156 call rhein on 12737
atcosim_train389.wav,sabena 838 radar contact,sabena 838 radar contact
atcosim_train390.wav,lufthansa 8268 what s your rate of climb,lufthansa 8268 what s your rate of climb
atcosim_train391.wav, roger,roger
atcosim_train392.wav,fox sierra india guten tag climb to level 270,fox sierra india guten tag climb to level 270
atcosim_train393.wav,india sierra alfa guten tag radar contact,india sierra alfa guten tag radar contact
atcosim_train394.wav,sabena 481 turn to dinkelsbuhl contact rhein 132.4,sabena 481 turn to dinkelsbuhl contact rhein 132.4
atcosim_train395.wav,lufthansa 8268 heading 180,lufthansa 8268 heading 180
atcosim_train396.wav,hapag lloyd 653 in radar contact climb to level 290,hapag lloyd 653 in radar contact climb to level 290
atcosim_train397.wav,transwede 1 o 1 proceed present position direct to hochwald ho  hotel oscar charlie and thereafter st prex,transwede 1 o 1 proceed present position direct to hochwald ho  hotel oscar charlie and thereafter st prex
atcosim_train398.wav,swiss air 9352 call rhein on 12737 good day,swiss air 9352 call rhein on 12737 good day
atcosim_train399.wav,swiss air 6520 proceed direct frankfurt,swiss air 6520 proceed direct to frankfurt
atcosim_train400.wav,malaysian 2 radar contact,malaysian 2 radar contact
atcosim_train401.wav,fox sierra india climb to level 370,fox sierra india climb to level 370
atcosim_train402.wav,lufthansa 8268 direct to trasadingen,lufthansa 8268 direct to trasadingen
atcosim_train403.wav,leisure 6024 radar contact,leisure 6024 radar contact
atcosim_train404.wav,lufthansa 8268 call zurich on 134.6,lufthansa 8268 call zurich on 134.6
atcosim_train405.wav,constellation 2251 radar contact,constellation 2251 radar contact
atcosim_train406.wav,sabena 838 call rhein on 12737,sabena 838 call rhein on 12737
atcosim_train407.wav,transwede 1 o 1 call zurich on 1334 good day,transwede 1 o 1 call zurich on 1334 good day
atcosim_train408.wav,fox sierra india call zurich on 1334,fox sierra india call zurich on 1334
atcosim_train409.wav,good bye,good bye
atcosim_train410.wav,transwede 107 good morning in radar contact,transwede 107 good morning in radar contact
atcosim_train411.wav,alitalia 117 good morning radar contact,alitalia 117 good morning radar contact
atcosim_train412.wav,hapag lloyd 653 contact zurich on 134.6,hapag lloyd 653 contact zurich on 134.6
atcosim_train413.wav,georgia 037 radar contact,air georgia 037 radar contact
atcosim_train414.wav,malaysian 2 call rhein on 12737 good day,malaysian 2 call rhein on 12737 good day
atcosim_train415.wav,india tango alfa sierra alfa call rhein on 12737 good day,india tango alfa sierra alfa call rhein on 12737 good day
atcosim_train416.wav,olympic 144 in radar contact,olympic 144 in radar contact
atcosim_train417.wav,sobelair 2557 good morning radar contact for separation turn left 10 degrees,sobelair 2557 good morning radar contact for separation turn left 10 degrees
atcosim_train418.wav,klm 300 kilo radar contact,klm 300 kilo radar contact
atcosim_train419.wav,leisure 6024 call rhein on 12737,leisure 6024 call rhein on 12737
atcosim_train420.wav,constellation 2251 call rhein on 1324,constellation 2251 call rhein on 1324
atcosim_train421.wav,jetset 817 is in radar contact,jetset 817 is in radar contact
atcosim_train422.wav,good morning air malta 004 radar contact,good morning air malta 004 radar contact
atcosim_train423.wav,sobelair 2557 turn further left heading 100,sobelair 2557 turn further left heading 100
atcosim_train424.wav,good afternoon viva 585 in radar contact,good afternoon viva 585 in radar contact
atcosim_train425.wav,transwede 107 climb to level 310,transwede 107 climb to level 310
atcosim_train426.wav,georgia 037 call rhein on 12737,georgia 037 call rhein on 12737
atcosim_train427.wav,swiss air 6520 contact rhein on 12737,swiss air 6520 contact rhein on 12737
atcosim_train428.wav,sobelair 2557 now turn right direct kempten,sobelair 2557 now turn right direct kempten
