file,whisper_text,correct_text
atcosim_train_269.wav," Roger, Delta Mike Echo maintain heading 171.",roger delta mike echo maintain heading one seven one
atcosim_train_270.wav, I firm even of a passing knicker.,affirm even after passing neckar
atcosim_train_271.wav, Delta Mike Mike Echo continue climb to flight level 290.,delta mike mike echo continue climb to flight level two nine zero
atcosim_train_272.wav," Lufthansa 3550, contact Zurich 134.6",lufthansa three five five zero contact zurich one three four decimal six
atcosim_train_273.wav," Good afternoon, Adria 1627 identified.",good afternoon adria one six two seven identified
atcosim_train_274.wav," Liftenzer 5504, turn right 10 degrees, report new heading.",lufthansa five five zero four turn right ten degrees report new heading
atcosim_train_275.wav, Thank you.,thank you
atcosim_train_276.wav," Air 6952 is identified, climb to FL270, proceed direct to Trazedingen.",merair six nine five two is identified to climb to flight level two seven zero proceed direct to trasadingen
atcosim_train_277.wav," Left hand side, disregard.",lufthansa disregard
atcosim_train_278.wav, BIMAT 1 contact R1-3 to the smooth 4.,bee med one contact rhein one three two decimal four
atcosim_train_279.wav," No, beam at one, the London Airtos.",no bee med one the london airtours
atcosim_train_280.wav," Scanning air, N617 descend to flight level 290, descend at 1500 feet per minute or more.",scandinavian six one seven descend to flight level two nine zero descend at one thousand five hundred feet per minute or more
atcosim_train_281.wav, LIFTA 5504 climb now to FL330,lufthansa five five zero four climb now to flight level three three zero
atcosim_train_282.wav," Good afternoon, turn three seven four identified",good afternoon tarom three seven four identified
atcosim_train_283.wav," Lufthansa 5504, turn right heading 200.",lufthansa five five zero four turn right heading two hundred
atcosim_train_284.wav," CROSSE 858, resume our own navigation to November Tango Mike.",crossair eight five eight resume now own navigation to november tango mike
atcosim_train_285.wav," Affirm, cross 858, contact line radar 127,",affirm crossair eight five eight contact rhein radar one two seven decimal three seven
atcosim_train_286.wav," 7.302, likewise Ryan, 1.27, this is 7.37.",sabena three zero two likewise rhein one two seven decimal three seven
atcosim_train_287.wav," Boitania 3, 0-6, Alpha is identified, good afternoon.",britannia three zero six alfa is identified good afternoon
atcosim_train_288.wav, NATO 1-0 is identified.,nato one zero is identified
atcosim_train_289.wav, Lufthansa 5504 proceed now on navigation to Trazardingen Tengo Romeo Alpha,lufthansa five five zero four proceed now own navigation to trasadingen tango romeo alfa
atcosim_train_290.wav, It's fun.,affirm
atcosim_train_291.wav," Delta, Mike Echo turn right heading 185",delta mike echo turn right heading one eight five
atcosim_train_292.wav, Malaysian 4 is identified.,malaysian four is identified
atcosim_train_293.wav," Lufthansa 5504, contact Zurich 134 decimal 6.",lufthansa five five zero four contact zurich one three four decimal six
atcosim_train_294.wav," Mavadiana 6952, climb flight level 290.",meridiana six nine five two climb flight level two nine zero
atcosim_train_295.wav, area 1627 contact line 132 decimal 4,adria one six two seven contact rhein one three two decimal four
atcosim_train_296.wav, Alitalia 291 is identified.,alitalia two nine one is identified
atcosim_train_297.wav, Golf F5 is in radar contact,gulf air five is in radar contact
atcosim_train_298.wav, May I 69F44 is identified. You are cleared to a Tango Romeo Alpha to climb flight level 270.,merair six nine four four is identified you are cleared to tango romeo alfa to climb flight level two seven zero
atcosim_train_299.wav, Swiss 935.9 is identified,swiss air nine three five nine is identified
atcosim_train_300.wav," Lufthansa 5217 is identified, proceed to Dinklspiel Delta Kilo-Bromo.",lufthansa five two one seven is identified proceed to dinkelsbuhl delta kilo bravo
atcosim_train_301.wav," Alitalia to 9, I want turn right to Trazaringen.",alitalia two nine one turn right to trasadingen
atcosim_train_302.wav, Tower on three seven four contact the line radar one three two decimal four.,tarom three seven four contact rhein radar one three two decimal four
atcosim_train_303.wav, Egypt 884 is identified.,egypt air eight eight four is identified
atcosim_train_304.wav, Lieutenant 306A contact line radar 132 decimal 4,britannia three zero six alfa contact rhein radar one three two decimal four
atcosim_train_305.wav," Damn, it jumped in yet again that it was the power is charged",swiss air nine three five nine descend now flight level three three zero descend at two thousand feet per minute or more
atcosim_train_306.wav," Delta Charlie, India, November Alpha is identified. Climb flight level 270, report your heading.",delta charlie india november alfa is identified climb flight level two seven zero report your heading
atcosim_train_307.wav," Roger Dilton of the Mall for maintain heading after passing, Niko.",roger delta november alfa maintain heading after passing neckar
atcosim_train_308.wav, Alitalia 135 is identified.,alitalia one three five is identified
atcosim_train_309.wav, 2NF4802 is identified.,tun air four eight zero two is identified
atcosim_train_310.wav, Sunlink 5214 is in radar contact.,sunwing five two one four is in radar contact
atcosim_train_311.wav, Alitalia 135 descent of flight level 2900,alitalia one three five descend to flight level two nine zero
atcosim_train_312.wav, Something 5212 has identified.,sunwing five two one two is identified
atcosim_train_313.wav, Bavariana 6952 contact Zurich. Ah he is gone already,meridiana six nine five two contact zurich he is gone already
atcosim_train_314.wav, Delta Mike echo maintain heading report your heading to Zurich contact Zurich 134 decimal six,delta mike echo maintain heading report your heading to zurich contact zurich one three four decimal six
atcosim_train_315.wav," Scandinavian 617, contact Zurich radar 134.6",scandinavian six one seven contact zurich radar one three four decimal six
atcosim_train_316.wav, Alitalia 150 Contact line radar 127.37,alitalia one five zero contact rhein radar one two seven decimal three seven
atcosim_train_317.wav, Alitalia 369 is identified.,alitalia three six nine is identified
atcosim_train_318.wav, Malaysian 4 contact Rhine 127.37,malaysian four contact rhein one two seven decimal three seven
atcosim_train_319.wav," NATO 10, same freak, Renueta 127.37",nato ten same freq rhein radar one two seven decimal three seven
atcosim_train_320.wav," and Golfa 005 likewise, Rhine 127.37",and gulf air zero zero five likewise rhein one two seven decimal three seven
atcosim_train_321.wav, May I 69044 climb to FL290,merair six nine four four climb to flight level two nine zero
atcosim_train_322.wav, Swiss,swiss air s  nine three five nine contact rhein radar one three two decimal four
atcosim_train_323.wav," Lufthansa 5217, rain radar 132.4",lufthansa five two one seven rhein radar one three two decimal four
atcosim_train_324.wav," Alitalia, 2901 contact Sverich, 134.6",alitalia two nine one contact zurich one three four decimal six
atcosim_train_325.wav," Egypt 884 contact line later, 132.4",egypt air eight eight four contact rhein radar one three two decimal four
atcosim_train_326.wav," Altitude rate 2073 is identified, fly heading 185 climb to flight level 270.",air algerie two zero seven three is identified fly heading one eight five climb to flight level two seven zero
atcosim_train_327.wav, Delta NMR where I could surely is identified,delta india bravo echo charlie is identified
atcosim_train_328.wav, calling my last again,calling rhein last say again
atcosim_train_329.wav," 6.9F52, you should have contacted Zurich already, 134.6",six nine five two you should have contacted zurich already one three four decimal six
atcosim_train_330.wav," A Italian 369 descent now to flight level to 9-0 descent at 1,000 feet per minute or more",alitalia three six nine descend now to flight level two nine zero descend at one thousand feet per minute or more
atcosim_train_331.wav," Yeah, that's okay. I just need a thousand feet a minute.",yeah that s ok i just need a thousand feet a minute
atcosim_train_332.wav, Meijer 69044 contact Zurich 134.6,merair six nine four four contact zurich one three four decimal six
atcosim_train_333.wav, CAP TNA Alpha FL175,delta november alfa fly heading one seven five
atcosim_train_334.wav," Airline 562 is identified, climb to flight level 290, proceed direct to Trazalingen.",aero lloyd five six two is identified climb to flight level two nine zero proceed direct to trasadingen
atcosim_train_335.wav," Luftanzar 4219IS identified, proceed direct to Delta Kilo Bravo",lufthansa four two one nine is identified proceed direct to delta kilo bravo
atcosim_train_336.wav, Alitalia 369 at turn now right direct to Tengorumi Alpha,alitalia three six nine turn now right direct to tango romeo alfa
atcosim_train_337.wav, Scandinavian 687 identified.,scandinavian six eight seven is identified
atcosim_train_338.wav," Alitalia 46, 9 is identified.",alitalia four six nine is identified
atcosim_train_339.wav, A judge,algerie two zero seven three turn right direct to hotel oscar charlie afterwards proceed to st prex flight planned route
atcosim_train_340.wav," 3508 is identified, climb flight level 270.",three five zero eight is identified climb flight level two f  seven zero
atcosim_train_341.wav, Delta Echo Charlie turn left to Delta Kilo Bravo,delta echo charlie turn left to delta kilo bravo
atcosim_train_342.wav," Delta Echo Charlie, I'm not sure whether you got it, you proceed direct to Dinklspur.",delta echo charlie i m not sure whether you got it you proceed to dinkelsbuhl
atcosim_train_343.wav," Roger, Delta Echo Charlie, descent to flight level 370.",roger delta echo charlie descend to flight level three seven zero
atcosim_train_344.wav, Alitalia 135 contact Zurich 134 decimal 6,alitalia one three five contact zurich one three four decimal six
atcosim_train_345.wav, Delta.,delta
atcosim_train_346.wav," Yes, go ahead.",yes go ahead
atcosim_train_347.wav," Lufthansa 3330 is identified, climb flight level 270",lufthansa triple three zero is identified climb flight level two seven zero
atcosim_train_348.wav," C-1A, pursuit to way heading T posito fly heading 180",delta november alfa proceed to nah fly heading one eight zero
atcosim_train_349.wav," Sandling 5212, contact Zürich 134.6",sunwing five two one two contact zurich one three four decimal six
atcosim_train_350.wav," It's Ali Talia, 2-9, I want to still with me.",is alitalia two nine one still with me
